"MUN_INFE" "year_notif" "municipio" "uf" "count_vivax" "total" "perc_vivax"
150746 2013 "SaÞo JoaÞo da Ponta" "Pará" 14 14 1
150746 2014 "SaÞo JoaÞo da Ponta" "Pará" 1 1 1
150747 2007 "SaÞo JoaÞo de Pirabas" "Pará" 118 119 0.991596638655462
150747 2008 "SaÞo JoaÞo de Pirabas" "Pará" 230 230 1
150747 2009 "SaÞo JoaÞo de Pirabas" "Pará" 169 170 0.994117647058824
150747 2010 "SaÞo JoaÞo de Pirabas" "Pará" 16 16 1
150747 2011 "SaÞo JoaÞo de Pirabas" "Pará" 14 14 1
150747 2012 "SaÞo JoaÞo de Pirabas" "Pará" 9 9 1
150750 2007 "SaÞo JoaÞo do Araguaia" "Pará" 36 47 0.765957446808511
150750 2008 "SaÞo JoaÞo do Araguaia" "Pará" 12 14 0.857142857142857
150750 2009 "SaÞo JoaÞo do Araguaia" "Pará" 74 75 0.986666666666667
150750 2010 "SaÞo JoaÞo do Araguaia" "Pará" 304 349 0.871060171919771
150750 2011 "SaÞo JoaÞo do Araguaia" "Pará" 208 265 0.784905660377359
150750 2012 "SaÞo JoaÞo do Araguaia" "Pará" 14 18 0.777777777777778
150750 2013 "SaÞo JoaÞo do Araguaia" "Pará" 4 4 1
150750 2014 "SaÞo JoaÞo do Araguaia" "Pará" 66 70 0.942857142857143
150750 2015 "SaÞo JoaÞo do Araguaia" "Pará" 80 81 0.987654320987654
150750 2016 "SaÞo JoaÞo do Araguaia" "Pará" 3 3 1
150750 2017 "SaÞo JoaÞo do Araguaia" "Pará" 2 2 1
150760 2008 "SaÞo Miguel do Guamá" "Pará" 3 3 1
150760 2009 "SaÞo Miguel do Guamá" "Pará" 5 5 1
150760 2010 "SaÞo Miguel do Guamá" "Pará" 13 13 1
150760 2011 "SaÞo Miguel do Guamá" "Pará" 5 5 1
150760 2012 "SaÞo Miguel do Guamá" "Pará" 5 6 0.833333333333333
150760 2016 "SaÞo Miguel do Guamá" "Pará" 1 1 1
150760 2017 "SaÞo Miguel do Guamá" "Pará" 3 3 1
150760 2018 "SaÞo Miguel do Guamá" "Pará" 2 2 1
150770 2007 "SaÞo SebastiaÞo da Boa Vista" "Pará" 53 68 0.779411764705882
150770 2008 "SaÞo SebastiaÞo da Boa Vista" "Pará" 31 37 0.837837837837838
150770 2009 "SaÞo SebastiaÞo da Boa Vista" "Pará" 163 163 1
150770 2010 "SaÞo SebastiaÞo da Boa Vista" "Pará" 1652 1925 0.858181818181818
150770 2011 "SaÞo SebastiaÞo da Boa Vista" "Pará" 1519 1529 0.99345977763244
150770 2012 "SaÞo SebastiaÞo da Boa Vista" "Pará" 325 336 0.967261904761905
150770 2013 "SaÞo SebastiaÞo da Boa Vista" "Pará" 25 31 0.806451612903226
150770 2015 "SaÞo SebastiaÞo da Boa Vista" "Pará" 1 1 1
150770 2016 "SaÞo SebastiaÞo da Boa Vista" "Pará" 1926 2033 0.947368421052632
150770 2017 "SaÞo SebastiaÞo da Boa Vista" "Pará" 1379 1573 0.876668785759695
150770 2018 "SaÞo SebastiaÞo da Boa Vista" "Pará" 518 536 0.966417910447761
150770 2019 "SaÞo SebastiaÞo da Boa Vista" "Pará" 35 35 1
150775 2010 "Sapucaia" "Pará" 1 1 1
150780 2007 "Senador José Porfírio" "Pará" 789 1197 0.659147869674185
150780 2008 "Senador José Porfírio" "Pará" 477 597 0.798994974874372
150780 2009 "Senador José Porfírio" "Pará" 607 643 0.944012441679627
150780 2010 "Senador José Porfírio" "Pará" 779 933 0.834941050375134
150780 2011 "Senador José Porfírio" "Pará" 1317 1504 0.875664893617021
150780 2012 "Senador José Porfírio" "Pará" 610 833 0.732292917166867
150780 2013 "Senador José Porfírio" "Pará" 117 222 0.527027027027027
150780 2014 "Senador José Porfírio" "Pará" 49 67 0.73134328358209
150780 2015 "Senador José Porfírio" "Pará" 4 8 0.5
150780 2016 "Senador José Porfírio" "Pará" 1 4 0.25
150780 2017 "Senador José Porfírio" "Pará" 1 1 1
150780 2019 "Senador José Porfírio" "Pará" 23 25 0.92
150790 2007 "Soure" "Pará" 3 5 0.6
150790 2008 "Soure" "Pará" 3 4 0.75
150790 2009 "Soure" "Pará" 4 4 1
150790 2010 "Soure" "Pará" 7 7 1
150790 2011 "Soure" "Pará" 1 1 1
150790 2012 "Soure" "Pará" 6 6 1
150790 2013 "Soure" "Pará" 5 5 1
150790 2014 "Soure" "Pará" 1 1 1
150790 2018 "Soure" "Pará" 1 1 1
150790 2019 "Soure" "Pará" 2 2 1
150795 2007 "Tailândia" "Pará" 224 266 0.842105263157895
150795 2008 "Tailândia" "Pará" 248 265 0.935849056603774
150795 2009 "Tailândia" "Pará" 182 190 0.957894736842105
150795 2010 "Tailândia" "Pará" 137 155 0.883870967741936
150795 2011 "Tailândia" "Pará" 145 161 0.900621118012422
150795 2012 "Tailândia" "Pará" 78 84 0.928571428571429
150795 2013 "Tailândia" "Pará" 12 14 0.857142857142857
150795 2014 "Tailândia" "Pará" 3 3 1
150795 2015 "Tailândia" "Pará" 2 2 1
150795 2017 "Tailândia" "Pará" 2 2 1
150795 2019 "Tailândia" "Pará" 4 4 1
150796 2008 "Terra Alta" "Pará" 3 3 1
150796 2009 "Terra Alta" "Pará" 1 1 1
150796 2011 "Terra Alta" "Pará" 1 1 1
150796 2012 "Terra Alta" "Pará" 1 1 1
150796 2016 "Terra Alta" "Pará" 1 1 1
150797 2008 "Terra Santa" "Pará" 8 9 0.888888888888889
150797 2009 "Terra Santa" "Pará" 7 7 1
150797 2012 "Terra Santa" "Pará" 1 1 1
150797 2018 "Terra Santa" "Pará" 1 1 1
150800 2007 "Tomé-Açu" "Pará" 85 88 0.965909090909091
150800 2008 "Tomé-Açu" "Pará" 71 76 0.934210526315789
150800 2009 "Tomé-Açu" "Pará" 119 134 0.888059701492537
150800 2010 "Tomé-Açu" "Pará" 481 495 0.971717171717172
150800 2011 "Tomé-Açu" "Pará" 226 233 0.969957081545064
150800 2012 "Tomé-Açu" "Pará" 197 203 0.970443349753695
150800 2013 "Tomé-Açu" "Pará" 31 32 0.96875
150800 2014 "Tomé-Açu" "Pará" 2 2 1
150800 2017 "Tomé-Açu" "Pará" 2 2 1
150800 2018 "Tomé-Açu" "Pará" 2 2 1
150800 2019 "Tomé-Açu" "Pará" 1 1 1
150803 2007 "Tracuateua" "Pará" 12 12 1
150803 2008 "Tracuateua" "Pará" 16 16 1
150803 2009 "Tracuateua" "Pará" 10 11 0.909090909090909
150803 2010 "Tracuateua" "Pará" 2 2 1
150803 2011 "Tracuateua" "Pará" 1 1 1
150803 2012 "Tracuateua" "Pará" 1 1 1
150805 2007 "TrairaÞo" "Pará" 392 445 0.880898876404494
150805 2008 "TrairaÞo" "Pará" 42 59 0.711864406779661
150805 2009 "TrairaÞo" "Pará" 291 331 0.879154078549849
150805 2010 "TrairaÞo" "Pará" 153 203 0.753694581280788
150805 2011 "TrairaÞo" "Pará" 143 172 0.831395348837209
150805 2012 "TrairaÞo" "Pará" 172 194 0.88659793814433
150805 2013 "TrairaÞo" "Pará" 204 242 0.84297520661157
150805 2014 "TrairaÞo" "Pará" 29 30 0.966666666666667
150805 2015 "TrairaÞo" "Pará" 22 23 0.956521739130435
150805 2016 "TrairaÞo" "Pará" 9 10 0.9
150805 2017 "TrairaÞo" "Pará" 4 5 0.8
150805 2018 "TrairaÞo" "Pará" 14 15 0.933333333333333
150805 2019 "TrairaÞo" "Pará" 4 4 1
150808 2007 "TucumaÞ" "Pará" 5 7 0.714285714285714
150808 2010 "TucumaÞ" "Pará" 2 2 1
150808 2011 "TucumaÞ" "Pará" 1 1 1
150808 2012 "TucumaÞ" "Pará" 2 2 1
150808 2013 "TucumaÞ" "Pará" 1 1 1
150808 2014 "TucumaÞ" "Pará" 12 12 1
150808 2015 "TucumaÞ" "Pará" 216 217 0.995391705069124
150808 2016 "TucumaÞ" "Pará" 300 302 0.993377483443709
150808 2017 "TucumaÞ" "Pará" 8 8 1
150808 2018 "TucumaÞ" "Pará" 8 8 1
150808 2019 "TucumaÞ" "Pará" 15 25 0.6
150810 2007 "Tucuruí" "Pará" 2220 2566 0.865159781761496
150810 2008 "Tucuruí" "Pará" 1171 1230 0.952032520325203
150810 2009 "Tucuruí" "Pará" 1227 1352 0.907544378698225
150810 2010 "Tucuruí" "Pará" 2524 3290 0.767173252279635
150810 2011 "Tucuruí" "Pará" 904 1114 0.81149012567325
150810 2012 "Tucuruí" "Pará" 1359 1457 0.93273850377488
150810 2013 "Tucuruí" "Pará" 227 242 0.93801652892562
150810 2014 "Tucuruí" "Pará" 34 34 1
150810 2015 "Tucuruí" "Pará" 21 21 1
150810 2016 "Tucuruí" "Pará" 78 81 0.962962962962963
150810 2017 "Tucuruí" "Pará" 235 235 1
150810 2018 "Tucuruí" "Pará" 1376 1379 0.997824510514866
150810 2019 "Tucuruí" "Pará" 322 323 0.996904024767802
150812 2007 "Ulianópolis" "Pará" 65 78 0.833333333333333
150812 2008 "Ulianópolis" "Pará" 17 17 1
150812 2009 "Ulianópolis" "Pará" 24 26 0.923076923076923
150812 2010 "Ulianópolis" "Pará" 160 189 0.846560846560847
150812 2011 "Ulianópolis" "Pará" 10 11 0.909090909090909
150812 2012 "Ulianópolis" "Pará" 6 7 0.857142857142857
150812 2013 "Ulianópolis" "Pará" 2 2 1
150812 2014 "Ulianópolis" "Pará" 1 1 1
150812 2016 "Ulianópolis" "Pará" 3 3 1
150812 2019 "Ulianópolis" "Pará" 1 1 1
150815 2007 "Uruará" "Pará" 242 251 0.964143426294821
150815 2008 "Uruará" "Pará" 377 379 0.994722955145119
150815 2009 "Uruará" "Pará" 100 112 0.892857142857143
150815 2010 "Uruará" "Pará" 111 113 0.982300884955752
150815 2011 "Uruará" "Pará" 302 315 0.958730158730159
150815 2012 "Uruará" "Pará" 144 144 1
150815 2013 "Uruará" "Pará" 18 19 0.947368421052632
150815 2014 "Uruará" "Pará" 1 1 1
150815 2015 "Uruará" "Pará" 4 4 1
150815 2016 "Uruará" "Pará" 1 1 1
150815 2017 "Uruará" "Pará" 11 11 1
150820 2007 "Vigia" "Pará" 21 23 0.91304347826087
150820 2008 "Vigia" "Pará" 12 12 1
150820 2009 "Vigia" "Pará" 4 4 1
150820 2010 "Vigia" "Pará" 2 2 1
150820 2011 "Vigia" "Pará" 11 11 1
150820 2012 "Vigia" "Pará" 11 15 0.733333333333333
150820 2013 "Vigia" "Pará" 12 12 1
150820 2014 "Vigia" "Pará" 3 3 1
150820 2015 "Vigia" "Pará" 3 3 1
150820 2016 "Vigia" "Pará" 1 1 1
150820 2017 "Vigia" "Pará" 2 3 0.666666666666667
150820 2019 "Vigia" "Pará" 1 1 1
150830 2007 "Viseu" "Pará" 1604 1616 0.992574257425743
150830 2008 "Viseu" "Pará" 813 820 0.991463414634146
150830 2009 "Viseu" "Pará" 751 799 0.939924906132666
150830 2010 "Viseu" "Pará" 1074 1095 0.980821917808219
150830 2011 "Viseu" "Pará" 523 523 1
150830 2012 "Viseu" "Pará" 65 65 1
150830 2013 "Viseu" "Pará" 1 1 1
150830 2015 "Viseu" "Pará" 1 1 1
150830 2018 "Viseu" "Pará" 2 2 1
150835 2007 "Vitória do Xingu" "Pará" 354 460 0.769565217391304
150835 2008 "Vitória do Xingu" "Pará" 199 217 0.91705069124424
150835 2009 "Vitória do Xingu" "Pará" 166 195 0.851282051282051
150835 2010 "Vitória do Xingu" "Pará" 191 221 0.864253393665158
150835 2011 "Vitória do Xingu" "Pará" 182 194 0.938144329896907
150835 2012 "Vitória do Xingu" "Pará" 152 156 0.974358974358974
150835 2013 "Vitória do Xingu" "Pará" 49 52 0.942307692307692
150835 2014 "Vitória do Xingu" "Pará" 16 18 0.888888888888889
150835 2015 "Vitória do Xingu" "Pará" 2 2 1
150835 2018 "Vitória do Xingu" "Pará" 2 2 1
150840 2007 "Xinguara" "Pará" 2 3 0.666666666666667
150840 2008 "Xinguara" "Pará" 2 2 1
150840 2009 "Xinguara" "Pará" 2 2 1
150840 2010 "Xinguara" "Pará" 1 2 0.5
150840 2011 "Xinguara" "Pará" 2 2 1
150840 2012 "Xinguara" "Pará" 3 3 1
150840 2013 "Xinguara" "Pará" 2 3 0.666666666666667
150840 2014 "Xinguara" "Pará" 2 3 0.666666666666667
150840 2015 "Xinguara" "Pará" 2 2 1
150840 2016 "Xinguara" "Pará" 1 1 1
160005 2007 "Serra do Navio" "Amapá" 421 564 0.74645390070922
160005 2008 "Serra do Navio" "Amapá" 321 333 0.963963963963964
160005 2009 "Serra do Navio" "Amapá" 559 581 0.962134251290878
160005 2010 "Serra do Navio" "Amapá" 534 567 0.941798941798942
160005 2011 "Serra do Navio" "Amapá" 588 943 0.623541887592789
160005 2012 "Serra do Navio" "Amapá" 431 578 0.745674740484429
160005 2013 "Serra do Navio" "Amapá" 430 502 0.856573705179283
160005 2014 "Serra do Navio" "Amapá" 1242 1246 0.996789727126806
160005 2015 "Serra do Navio" "Amapá" 2057 2085 0.986570743405276
160005 2016 "Serra do Navio" "Amapá" 1041 1079 0.964782205746061
160005 2017 "Serra do Navio" "Amapá" 417 432 0.965277777777778
160005 2018 "Serra do Navio" "Amapá" 622 643 0.967340590979782
160005 2019 "Serra do Navio" "Amapá" 338 340 0.994117647058824
160010 2007 "Amapá" "Amapá" 39 52 0.75
160010 2008 "Amapá" "Amapá" 29 33 0.878787878787879
160010 2009 "Amapá" "Amapá" 32 36 0.888888888888889
160010 2010 "Amapá" "Amapá" 10 15 0.666666666666667
160010 2011 "Amapá" "Amapá" 32 37 0.864864864864865
160010 2012 "Amapá" "Amapá" 23 24 0.958333333333333
160010 2013 "Amapá" "Amapá" 40 45 0.888888888888889
160010 2014 "Amapá" "Amapá" 23 26 0.884615384615385
160010 2015 "Amapá" "Amapá" 20 24 0.833333333333333
160010 2016 "Amapá" "Amapá" 28 30 0.933333333333333
160010 2017 "Amapá" "Amapá" 20 23 0.869565217391304
160010 2018 "Amapá" "Amapá" 16 16 1
160010 2019 "Amapá" "Amapá" 20 20 1
160015 2007 "Pedra Branca do Amapari" "Amapá" 1043 1545 0.675080906148867
160015 2008 "Pedra Branca do Amapari" "Amapá" 799 900 0.887777777777778
160015 2009 "Pedra Branca do Amapari" "Amapá" 830 939 0.883919062832801
160015 2010 "Pedra Branca do Amapari" "Amapá" 658 838 0.785202863961814
160015 2011 "Pedra Branca do Amapari" "Amapá" 1046 1602 0.652933832709114
160015 2012 "Pedra Branca do Amapari" "Amapá" 870 1267 0.686661404893449
160015 2013 "Pedra Branca do Amapari" "Amapá" 644 911 0.706915477497256
160015 2014 "Pedra Branca do Amapari" "Amapá" 1436 1515 0.947854785478548
160015 2015 "Pedra Branca do Amapari" "Amapá" 2195 2729 0.80432392817882
160015 2016 "Pedra Branca do Amapari" "Amapá" 1413 1950 0.724615384615385
160015 2017 "Pedra Branca do Amapari" "Amapá" 1213 1434 0.845885634588563
160015 2018 "Pedra Branca do Amapari" "Amapá" 1713 1879 0.911655135710484
160015 2019 "Pedra Branca do Amapari" "Amapá" 1388 1525 0.91016393442623
160020 2007 "Calçoene" "Amapá" 3025 4377 0.691112634224355
160020 2008 "Calçoene" "Amapá" 1866 2192 0.851277372262774
160020 2009 "Calçoene" "Amapá" 1558 1947 0.800205444273241
160020 2010 "Calçoene" "Amapá" 1011 1290 0.783720930232558
160020 2011 "Calçoene" "Amapá" 1245 1524 0.816929133858268
160020 2012 "Calçoene" "Amapá" 1116 1520 0.734210526315789
160020 2013 "Calçoene" "Amapá" 1913 2817 0.679091231806887
160020 2014 "Calçoene" "Amapá" 1696 1737 0.976396085204375
160020 2015 "Calçoene" "Amapá" 2129 2191 0.971702418986764
160020 2016 "Calçoene" "Amapá" 1800 1817 0.990643918547056
160020 2017 "Calçoene" "Amapá" 1945 1965 0.989821882951654
160020 2018 "Calçoene" "Amapá" 674 731 0.92202462380301
160020 2019 "Calçoene" "Amapá" 703 707 0.994342291371994
160021 2007 "Cutias" "Amapá" 15 17 0.882352941176471
160021 2008 "Cutias" "Amapá" 4 5 0.8
160021 2009 "Cutias" "Amapá" 8 9 0.888888888888889
160021 2010 "Cutias" "Amapá" 6 7 0.857142857142857
160021 2011 "Cutias" "Amapá" 11 62 0.17741935483871
160021 2012 "Cutias" "Amapá" 15 60 0.25
160021 2013 "Cutias" "Amapá" 25 31 0.806451612903226
160021 2014 "Cutias" "Amapá" 33 41 0.804878048780488
160021 2015 "Cutias" "Amapá" 23 24 0.958333333333333
160021 2016 "Cutias" "Amapá" 7 7 1
160021 2017 "Cutias" "Amapá" 5 5 1
160021 2018 "Cutias" "Amapá" 11 14 0.785714285714286
160021 2019 "Cutias" "Amapá" 6 7 0.857142857142857
160023 2007 "Ferreira Gomes" "Amapá" 527 855 0.616374269005848
160023 2008 "Ferreira Gomes" "Amapá" 648 811 0.79901356350185
160023 2009 "Ferreira Gomes" "Amapá" 274 368 0.744565217391304
160023 2010 "Ferreira Gomes" "Amapá" 283 318 0.889937106918239
160023 2011 "Ferreira Gomes" "Amapá" 233 303 0.768976897689769
160023 2012 "Ferreira Gomes" "Amapá" 335 493 0.679513184584179
160023 2013 "Ferreira Gomes" "Amapá" 280 301 0.930232558139535
160023 2014 "Ferreira Gomes" "Amapá" 341 347 0.982708933717579
160023 2015 "Ferreira Gomes" "Amapá" 252 255 0.988235294117647
160023 2016 "Ferreira Gomes" "Amapá" 227 241 0.941908713692946
160023 2017 "Ferreira Gomes" "Amapá" 166 172 0.965116279069767
160023 2018 "Ferreira Gomes" "Amapá" 64 65 0.984615384615385
160023 2019 "Ferreira Gomes" "Amapá" 76 81 0.938271604938272
160025 2007 "Itaubal" "Amapá" 10 13 0.769230769230769
160025 2008 "Itaubal" "Amapá" 14 14 1
160025 2009 "Itaubal" "Amapá" 9 12 0.75
160025 2010 "Itaubal" "Amapá" 5 6 0.833333333333333
160025 2011 "Itaubal" "Amapá" 13 17 0.764705882352941
160025 2012 "Itaubal" "Amapá" 7 9 0.777777777777778
160025 2013 "Itaubal" "Amapá" 8 8 1
160025 2014 "Itaubal" "Amapá" 5 6 0.833333333333333
160025 2015 "Itaubal" "Amapá" 6 6 1
160025 2016 "Itaubal" "Amapá" 16 19 0.842105263157895
160025 2017 "Itaubal" "Amapá" 16 16 1
160025 2018 "Itaubal" "Amapá" 14 14 1
160025 2019 "Itaubal" "Amapá" 9 9 1
160027 2007 "Laranjal do Jari" "Amapá" 199 354 0.562146892655367
160027 2008 "Laranjal do Jari" "Amapá" 128 153 0.836601307189543
160027 2009 "Laranjal do Jari" "Amapá" 128 141 0.907801418439716
160027 2010 "Laranjal do Jari" "Amapá" 167 196 0.852040816326531
160027 2011 "Laranjal do Jari" "Amapá" 452 494 0.91497975708502
160027 2012 "Laranjal do Jari" "Amapá" 307 357 0.859943977591036
160027 2013 "Laranjal do Jari" "Amapá" 332 348 0.954022988505747
160027 2014 "Laranjal do Jari" "Amapá" 235 246 0.955284552845528
160027 2015 "Laranjal do Jari" "Amapá" 172 196 0.877551020408163
160027 2016 "Laranjal do Jari" "Amapá" 143 164 0.871951219512195
160027 2017 "Laranjal do Jari" "Amapá" 282 344 0.819767441860465
160027 2018 "Laranjal do Jari" "Amapá" 357 391 0.91304347826087
160027 2019 "Laranjal do Jari" "Amapá" 302 309 0.977346278317152
160030 2007 "Macapá" "Amapá" 976 1283 0.760717069368667
160030 2008 "Macapá" "Amapá" 541 578 0.93598615916955
160030 2009 "Macapá" "Amapá" 961 1021 0.941234084231146
160030 2010 "Macapá" "Amapá" 1246 1298 0.959938366718028
160030 2011 "Macapá" "Amapá" 1549 1772 0.874153498871332
160030 2011 "Macapá" "Pará" 2 2 1
160030 2012 "Macapá" "Amapá" 1621 1753 0.92470051340559
160030 2013 "Macapá" "Amapá" 2831 3023 0.936486933509759
160030 2014 "Macapá" "Amapá" 1902 2087 0.911356013416387
160030 2015 "Macapá" "Amapá" 1330 1353 0.9830007390983
160030 2016 "Macapá" "Amapá" 1260 1300 0.969230769230769
160030 2017 "Macapá" "Amapá" 1464 1497 0.977955911823647
160030 2018 "Macapá" "Amapá" 1585 1600 0.990625
160030 2019 "Macapá" "Amapá" 1050 1152 0.911458333333333
160040 2007 "MazagaÞo" "Amapá" 1542 2123 0.726330664154498
160040 2008 "MazagaÞo" "Amapá" 932 1241 0.751007252215955
160040 2009 "MazagaÞo" "Amapá" 755 864 0.873842592592593
160040 2010 "MazagaÞo" "Amapá" 899 935 0.961497326203209
160040 2011 "MazagaÞo" "Amapá" 1733 2166 0.800092336103416
160040 2012 "MazagaÞo" "Amapá" 2054 2677 0.767276802390736
160040 2013 "MazagaÞo" "Amapá" 2839 3235 0.877588871715611
160040 2014 "MazagaÞo" "Amapá" 2322 2495 0.930661322645291
160040 2015 "MazagaÞo" "Amapá" 1840 2130 0.863849765258216
160040 2016 "MazagaÞo" "Amapá" 1669 2520 0.662301587301587
160040 2017 "MazagaÞo" "Amapá" 1843 2403 0.76695796920516
160040 2018 "MazagaÞo" "Amapá" 2987 3169 0.942568633638372
160040 2019 "MazagaÞo" "Amapá" 2139 2207 0.969188944268237
160050 2007 "Oiapoque" "Amapá" 2809 3382 0.830573625073921
160050 2008 "Oiapoque" "Amapá" 3185 3820 0.833769633507853
160050 2009 "Oiapoque" "Amapá" 3379 3986 0.847717009533367
160050 2010 "Oiapoque" "Amapá" 3239 4663 0.694617199227965
160050 2011 "Oiapoque" "Amapá" 4047 5125 0.789658536585366
160050 2012 "Oiapoque" "Amapá" 1975 2761 0.715320536037668
160050 2013 "Oiapoque" "Amapá" 1231 1436 0.857242339832869
160050 2014 "Oiapoque" "Amapá" 737 787 0.936467598475222
160050 2015 "Oiapoque" "Amapá" 1011 1297 0.779491133384734
160050 2016 "Oiapoque" "Amapá" 886 931 0.951664876476907
160050 2017 "Oiapoque" "Amapá" 1483 1542 0.961738002594034
160050 2018 "Oiapoque" "Amapá" 1614 1654 0.975816203143894
160050 2019 "Oiapoque" "Amapá" 1017 1021 0.996082272282076
160053 2007 "Porto Grande" "Amapá" 2672 3586 0.745119910764083
160053 2008 "Porto Grande" "Amapá" 1822 2218 0.821460775473399
160053 2009 "Porto Grande" "Amapá" 1880 2300 0.817391304347826
160053 2010 "Porto Grande" "Amapá" 2114 2471 0.855524079320113
160053 2011 "Porto Grande" "Amapá" 2299 2930 0.784641638225256
160053 2012 "Porto Grande" "Amapá" 1451 1881 0.771398192450824
160053 2013 "Porto Grande" "Amapá" 566 670 0.844776119402985
160053 2014 "Porto Grande" "Amapá" 1312 1375 0.954181818181818
160053 2015 "Porto Grande" "Amapá" 917 981 0.934760448521916
160053 2016 "Porto Grande" "Amapá" 699 876 0.797945205479452
160053 2017 "Porto Grande" "Amapá" 2060 2211 0.931705110809588
160053 2018 "Porto Grande" "Amapá" 2553 2701 0.945205479452055
160053 2019 "Porto Grande" "Amapá" 1870 2087 0.896022999520843
160055 2007 "Pracuúba" "Amapá" 42 47 0.893617021276596
160055 2008 "Pracuúba" "Amapá" 67 79 0.848101265822785
160055 2009 "Pracuúba" "Amapá" 33 38 0.868421052631579
160055 2010 "Pracuúba" "Amapá" 7 9 0.777777777777778
160055 2011 "Pracuúba" "Amapá" 41 60 0.683333333333333
160055 2012 "Pracuúba" "Amapá" 23 31 0.741935483870968
160055 2013 "Pracuúba" "Amapá" 29 32 0.90625
160055 2014 "Pracuúba" "Amapá" 26 26 1
160055 2015 "Pracuúba" "Amapá" 37 38 0.973684210526316
160055 2016 "Pracuúba" "Amapá" 24 24 1
160055 2017 "Pracuúba" "Amapá" 16 16 1
160055 2018 "Pracuúba" "Amapá" 7 7 1
160055 2019 "Pracuúba" "Amapá" 8 9 0.888888888888889
160060 2007 "Santana" "Amapá" 1600 1861 0.859752821063944
160060 2008 "Santana" "Amapá" 1115 1207 0.923777961888981
160060 2009 "Santana" "Amapá" 1599 1640 0.975
160060 2010 "Santana" "Amapá" 1205 1260 0.956349206349206
160060 2011 "Santana" "Amapá" 1517 1916 0.791753653444676
160060 2012 "Santana" "Amapá" 693 781 0.887323943661972
160060 2013 "Santana" "Amapá" 1097 1221 0.898443898443898
160060 2014 "Santana" "Amapá" 2042 2280 0.895614035087719
160060 2015 "Santana" "Amapá" 1567 1589 0.986154814348647
160060 2016 "Santana" "Amapá" 1631 1658 0.983715319662244
160060 2017 "Santana" "Amapá" 3771 4113 0.916849015317287
160060 2018 "Santana" "Amapá" 3035 3209 0.945777500779059
160060 2019 "Santana" "Amapá" 1874 2097 0.893657606103958
160070 2007 "Tartarugalzinho" "Amapá" 557 795 0.70062893081761
160070 2008 "Tartarugalzinho" "Amapá" 278 314 0.885350318471338
160070 2009 "Tartarugalzinho" "Amapá" 488 572 0.853146853146853
160070 2010 "Tartarugalzinho" "Amapá" 343 364 0.942307692307692
160070 2011 "Tartarugalzinho" "Amapá" 329 408 0.806372549019608
160070 2012 "Tartarugalzinho" "Amapá" 426 647 0.658423493044822
