mun;ano;group;sexo;n;p
110010;2020;Importado;Masculino;7;5,83333333333333e-01
110010;2020;Importado;Feminino;5;4,16666666666667e-01
110010;2020;NA;Masculino;1;3,33333333333333e-01
110010;2020;NA;Feminino;2;6,66666666666667e-01
110011;2007;Autóctone;Masculino;45;6,42857142857143e-01
110011;2007;Autóctone;Feminino;25;3,57142857142857e-01
110011;2007;Importado;Masculino;847;7,62376237623762e-01
110011;2007;Importado;Feminino;264;2,37623762376238e-01
110011;2007;NA;Masculino;1;1,00000000000000e+00
110011;2008;Autóctone;Masculino;30;6,52173913043478e-01
110011;2008;Autóctone;Feminino;16;3,47826086956522e-01
110011;2008;Importado;Masculino;450;7,36497545008183e-01
110011;2008;Importado;Feminino;161;2,63502454991817e-01
110011;2009;Autóctone;Masculino;18;7,82608695652174e-01
110011;2009;Autóctone;Feminino;5;2,17391304347826e-01
110011;2009;Importado;Masculino;363;7,13163064833006e-01
110011;2009;Importado;Feminino;145;2,84872298624754e-01
110011;2009;Importado;Ignorado;1;1,96463654223969e-03
110011;2010;Autóctone;Masculino;5;3,84615384615385e-01
110011;2010;Autóctone;Feminino;8;6,15384615384615e-01
110011;2010;Importado;Masculino;404;7,48148148148148e-01
110011;2010;Importado;Feminino;136;2,51851851851852e-01
110011;2010;NA;Masculino;3;1,00000000000000e+00
110011;2011;Autóctone;Masculino;6;8,57142857142857e-01
110011;2011;Autóctone;Feminino;1;1,42857142857143e-01
110011;2011;Importado;Masculino;243;7,83870967741935e-01
110011;2011;Importado;Feminino;67;2,16129032258065e-01
110011;2011;NA;Masculino;1;1,00000000000000e+00
110011;2012;Autóctone;Masculino;1;5,00000000000000e-01
110011;2012;Autóctone;Feminino;1;5,00000000000000e-01
110011;2012;Importado;Masculino;126;7,00000000000000e-01
110011;2012;Importado;Feminino;54;3,00000000000000e-01
110011;2012;NA;Masculino;1;1,00000000000000e+00
110011;2013;Importado;Masculino;101;7,65151515151515e-01
110011;2013;Importado;Feminino;31;2,34848484848485e-01
110011;2013;NA;Masculino;1;1,00000000000000e+00
110011;2014;Autóctone;Feminino;1;1,00000000000000e+00
110011;2014;Importado;Masculino;46;7,93103448275862e-01
110011;2014;Importado;Feminino;12;2,06896551724138e-01
110011;2015;Autóctone;Feminino;2;1,00000000000000e+00
110011;2015;Importado;Masculino;110;8,46153846153846e-01
110011;2015;Importado;Feminino;20;1,53846153846154e-01
110011;2015;NA;Feminino;1;1,00000000000000e+00
110011;2016;Autóctone;Feminino;1;1,00000000000000e+00
110011;2016;Importado;Masculino;87;7,31092436974790e-01
110011;2016;Importado;Feminino;32;2,68907563025210e-01
110011;2017;Autóctone;Masculino;1;1,00000000000000e+00
110011;2017;Importado;Masculino;51;7,08333333333333e-01
110011;2017;Importado;Feminino;21;2,91666666666667e-01
110011;2018;Importado;Masculino;73;7,44897959183674e-01
110011;2018;Importado;Feminino;25;2,55102040816327e-01
110011;2019;Autóctone;Masculino;1;1,00000000000000e+00
110011;2019;Importado;Masculino;101;8,08000000000000e-01
110011;2019;Importado;Feminino;24;1,92000000000000e-01
110011;2020;Importado;Masculino;39;8,47826086956522e-01
110011;2020;Importado;Feminino;7;1,52173913043478e-01
110012;2007;Autóctone;Masculino;29;7,25000000000000e-01
110012;2007;Autóctone;Feminino;11;2,75000000000000e-01
110012;2007;Importado;Masculino;1338;8,29510229386237e-01
110012;2007;Importado;Feminino;275;1,70489770613763e-01
110012;2007;NA;Masculino;2;1,00000000000000e+00
110012;2008;Autóctone;Masculino;16;8,00000000000000e-01
110012;2008;Autóctone;Feminino;4;2,00000000000000e-01
110012;2008;Importado;Masculino;587;7,63328998699610e-01
110012;2008;Importado;Feminino;182;2,36671001300390e-01
110012;2008;NA;Masculino;3;1,00000000000000e+00
110012;2009;Autóctone;Masculino;8;6,66666666666667e-01
110012;2009;Autóctone;Feminino;4;3,33333333333333e-01
110012;2009;Importado;Masculino;385;7,65407554671968e-01
110012;2009;Importado;Feminino;118;2,34592445328032e-01
110012;2009;NA;Masculino;2;1,00000000000000e+00
110012;2010;Autóctone;Masculino;18;6,20689655172414e-01
110012;2010;Autóctone;Feminino;11;3,79310344827586e-01
110012;2010;Importado;Masculino;340;7,12788259958071e-01
110012;2010;Importado;Feminino;137;2,87211740041929e-01
110012;2010;NA;Masculino;6;8,57142857142857e-01
110012;2010;NA;Feminino;1;1,42857142857143e-01
110012;2011;Autóctone;Masculino;15;6,00000000000000e-01
110012;2011;Autóctone;Feminino;10;4,00000000000000e-01
110012;2011;Importado;Masculino;325;7,48847926267281e-01
110012;2011;Importado;Feminino;109;2,51152073732719e-01
110012;2011;NA;Masculino;3;1,00000000000000e+00
110012;2012;Autóctone;Masculino;10;1,00000000000000e+00
110012;2012;Importado;Masculino;206;7,68656716417910e-01
110012;2012;Importado;Feminino;62;2,31343283582090e-01
110012;2012;NA;Feminino;1;1,00000000000000e+00
110012;2013;Autóctone;Masculino;1;5,00000000000000e-01
110012;2013;Autóctone;Feminino;1;5,00000000000000e-01
110012;2013;Importado;Masculino;217;8,41085271317830e-01
110012;2013;Importado;Feminino;41;1,58914728682171e-01
110012;2013;NA;Masculino;2;5,00000000000000e-01
110012;2013;NA;Feminino;2;5,00000000000000e-01
110012;2014;Autóctone;Masculino;2;1,00000000000000e+00
110012;2014;Importado;Masculino;89;8,16513761467890e-01
110012;2014;Importado;Feminino;20;1,83486238532110e-01
110012;2014;NA;Masculino;2;5,00000000000000e-01
110012;2014;NA;Feminino;2;5,00000000000000e-01
110012;2015;Autóctone;Masculino;2;1,00000000000000e+00
110012;2015;Importado;Masculino;86;7,88990825688073e-01
110012;2015;Importado;Feminino;23;2,11009174311927e-01
110012;2015;NA;Masculino;3;1,00000000000000e+00
110012;2016;Autóctone;Masculino;2;1,00000000000000e+00
110012;2016;Importado;Masculino;84;8,31683168316832e-01
110012;2016;Importado;Feminino;17;1,68316831683168e-01
110012;2016;NA;Masculino;5;8,33333333333333e-01
110012;2016;NA;Feminino;1;1,66666666666667e-01
110012;2017;Autóctone;Masculino;1;1,00000000000000e+00
110012;2017;Importado;Masculino;67;7,70114942528736e-01
110012;2017;Importado;Feminino;20;2,29885057471264e-01
110012;2017;NA;Masculino;1;1,00000000000000e+00
110012;2018;Autóctone;Masculino;3;1,00000000000000e+00
110012;2018;Importado;Masculino;75;7,73195876288660e-01
110012;2018;Importado;Feminino;22;2,26804123711340e-01
110012;2018;NA;Masculino;1;1,00000000000000e+00
110012;2019;Autóctone;Masculino;5;6,25000000000000e-01
110012;2019;Autóctone;Feminino;3;3,75000000000000e-01
110012;2019;Importado;Masculino;82;8,03921568627451e-01
110012;2019;Importado;Feminino;20;1,96078431372549e-01
110012;2019;NA;Masculino;1;1,00000000000000e+00
110012;2020;Autóctone;Masculino;1;1,00000000000000e+00
110012;2020;Importado;Masculino;36;8,00000000000000e-01
110012;2020;Importado;Feminino;9;2,00000000000000e-01
110013;2007;Autóctone;Masculino;3796;6,24753127057274e-01
110013;2007;Autóctone;Feminino;2278;3,74917709019091e-01
110013;2007;Autóctone;Ignorado;2;3,29163923633970e-04
110013;2007;Importado;Masculino;789;7,69756097560976e-01
110013;2007;Importado;Feminino;236;2,30243902439024e-01
110013;2007;NA;Masculino;2;1,00000000000000e+00
110013;2008;Autóctone;Masculino;2006;6,04398915335945e-01
110013;2008;Autóctone;Feminino;1311;3,94998493522145e-01
110013;2008;Autóctone;Ignorado;2;6,02591141910214e-04
110013;2008;Importado;Masculino;334;7,80373831775701e-01
110013;2008;Importado;Feminino;94;2,19626168224299e-01
110013;2008;NA;Masculino;3;7,50000000000000e-01
110013;2008;NA;Feminino;1;2,50000000000000e-01
110013;2009;Autóctone;Masculino;2076;6,22302158273381e-01
110013;2009;Autóctone;Feminino;1258;3,77098321342926e-01
110013;2009;Autóctone;Ignorado;2;5,99520383693046e-04
110013;2009;Importado;Masculino;296;7,36318407960199e-01
110013;2009;Importado;Feminino;106;2,63681592039801e-01
110013;2009;NA;Masculino;2;1,00000000000000e+00
110013;2010;Autóctone;Masculino;1982;6,27413738524850e-01
110013;2010;Autóctone;Feminino;1177;3,72586261475150e-01
110013;2010;Importado;Masculino;254;7,55952380952381e-01
110013;2010;Importado;Feminino;82;2,44047619047619e-01
110013;2010;NA;Masculino;1;5,00000000000000e-01
110013;2010;NA;Feminino;1;5,00000000000000e-01
110013;2011;Autóctone;Masculino;1559;6,50667779632721e-01
110013;2011;Autóctone;Feminino;835;3,48497495826377e-01
110013;2011;Autóctone;Ignorado;2;8,34724540901503e-04
110013;2011;Importado;Masculino;167;7,19827586206897e-01
110013;2011;Importado;Feminino;65;2,80172413793103e-01
110013;2011;NA;Masculino;1;1,00000000000000e+00
110013;2012;Autóctone;Masculino;854;6,34472511144131e-01
110013;2012;Autóctone;Feminino;492;3,65527488855869e-01
110013;2012;Importado;Masculino;137;7,69662921348315e-01
110013;2012;Importado;Feminino;41;2,30337078651685e-01
110013;2013;Autóctone;Masculino;413;6,21052631578947e-01
110013;2013;Autóctone;Feminino;252;3,78947368421053e-01
110013;2013;Importado;Masculino;182;7,42857142857143e-01
110013;2013;Importado;Feminino;63;2,57142857142857e-01
110013;2014;Autóctone;Masculino;218;6,60606060606061e-01
110013;2014;Autóctone;Feminino;112;3,39393939393939e-01
110013;2014;Importado;Masculino;195;8,47826086956522e-01
110013;2014;Importado;Feminino;35;1,52173913043478e-01
110013;2015;Autóctone;Masculino;392;5,84202682563338e-01
110013;2015;Autóctone;Feminino;279;4,15797317436662e-01
110013;2015;Importado;Masculino;195;8,19327731092437e-01
110013;2015;Importado;Feminino;43;1,80672268907563e-01
110013;2015;NA;Feminino;1;1,00000000000000e+00
110013;2016;Autóctone;Masculino;888;6,47230320699708e-01
110013;2016;Autóctone;Feminino;484;3,52769679300292e-01
110013;2016;Importado;Masculino;110;8,39694656488550e-01
110013;2016;Importado;Feminino;21;1,60305343511450e-01
110013;2017;Autóctone;Masculino;515;6,34236453201970e-01
110013;2017;Autóctone;Feminino;297;3,65763546798030e-01
110013;2017;Importado;Masculino;106;8,21705426356589e-01
110013;2017;Importado;Feminino;23;1,78294573643411e-01
110013;2018;Autóctone;Masculino;214;6,79365079365079e-01
110013;2018;Autóctone;Feminino;101;3,20634920634921e-01
110013;2018;Importado;Masculino;161;8,25641025641026e-01
110013;2018;Importado;Feminino;34;1,74358974358974e-01
110013;2019;Autóctone;Masculino;258;6,14285714285714e-01
110013;2019;Autóctone;Feminino;162;3,85714285714286e-01
110013;2019;Importado;Masculino;400;7,98403193612774e-01
110013;2019;Importado;Feminino;101;2,01596806387226e-01
110013;2020;Autóctone;Masculino;94;6,30872483221476e-01
110013;2020;Autóctone;Feminino;55;3,69127516778524e-01
110013;2020;Importado;Masculino;84;7,56756756756757e-01
110013;2020;Importado;Feminino;27;2,43243243243243e-01
110014;2007;Autóctone;Masculino;45;8,03571428571429e-01
110014;2007;Autóctone;Feminino;10;1,78571428571429e-01
110014;2007;Autóctone;Ignorado;1;1,78571428571429e-02
110014;2007;Importado;Masculino;115;8,27338129496403e-01
110014;2007;Importado;Feminino;24;1,72661870503597e-01
110014;2008;Autóctone;Masculino;9;6,42857142857143e-01
110014;2008;Autóctone;Feminino;5;3,57142857142857e-01
110014;2008;Importado;Masculino;43;6,23188405797101e-01
110014;2008;Importado;Feminino;26;3,76811594202899e-01
110014;2009;Autóctone;Masculino;19;7,60000000000000e-01
110014;2009;Autóctone;Feminino;6;2,40000000000000e-01
110014;2009;Importado;Masculino;48;7,05882352941177e-01
110014;2009;Importado;Feminino;19;2,79411764705882e-01
110014;2009;Importado;Ignorado;1;1,47058823529412e-02
110014;2010;Autóctone;Masculino;22;6,66666666666667e-01
110014;2010;Autóctone;Feminino;11;3,33333333333333e-01
110014;2010;Importado;Masculino;28;7,56756756756757e-01
110014;2010;Importado;Feminino;9;2,43243243243243e-01
110014;2011;Autóctone;Masculino;8;8,88888888888889e-01
110014;2011;Autóctone;Feminino;1;1,11111111111111e-01
110014;2011;Importado;Masculino;16;6,66666666666667e-01
110014;2011;Importado;Feminino;8;3,33333333333333e-01
110014;2012;Importado;Masculino;11;5,00000000000000e-01
110014;2012;Importado;Feminino;11;5,00000000000000e-01
110014;2013;Importado;Masculino;12;8,00000000000000e-01
110014;2013;Importado;Feminino;3;2,00000000000000e-01
110014;2014;Importado;Masculino;8;8,00000000000000e-01
110014;2014;Importado;Feminino;2;2,00000000000000e-01
110014;2015;Importado;Feminino;1;1,00000000000000e+00
110014;2016;Autóctone;Masculino;2;1,00000000000000e+00
110014;2016;Importado;Masculino;6;8,57142857142857e-01
110014;2016;Importado;Feminino;1;1,42857142857143e-01
110014;2017;Autóctone;Masculino;3;1,00000000000000e+00
110014;2017;Importado;Masculino;6;1,00000000000000e+00
110014;2018;Importado;Masculino;3;1,00000000000000e+00
110014;2019;Importado;Masculino;16;7,61904761904762e-01
110014;2019;Importado;Feminino;5;2,38095238095238e-01
110014;2020;Importado;Masculino;12;8,57142857142857e-01
110014;2020;Importado;Feminino;2;1,42857142857143e-01
110015;2007;Autóctone;Masculino;4;5,00000000000000e-01
110015;2007;Autóctone;Feminino;4;5,00000000000000e-01
110015;2007;Importado;Masculino;354;7,18052738336714e-01
110015;2007;Importado;Feminino;139;2,81947261663286e-01
110015;2008;Autóctone;Masculino;8;7,27272727272727e-01
110015;2008;Autóctone;Feminino;3;2,72727272727273e-01
110015;2008;Importado;Masculino;205;7,34767025089606e-01
110015;2008;Importado;Feminino;74;2,65232974910394e-01
110015;2008;NA;Feminino;1;1,00000000000000e+00
110015;2009;Autóctone;Masculino;3;1,00000000000000e+00
110015;2009;Importado;Masculino;145;7,14285714285714e-01
110015;2009;Importado;Feminino;58;2,85714285714286e-01
110015;2010;Autóctone;Masculino;1;1,00000000000000e+00
110015;2010;Importado;Masculino;170;7,72727272727273e-01
110015;2010;Importado;Feminino;50;2,27272727272727e-01
110015;2011;Autóctone;Masculino;2;1,00000000000000e+00
110015;2011;Importado;Masculino;133;8,06060606060606e-01
110015;2011;Importado;Feminino;32;1,93939393939394e-01
110015;2012;Importado;Masculino;83;7,41071428571429e-01
110015;2012;Importado;Feminino;29;2,58928571428571e-01
110015;2012;NA;Masculino;1;1,00000000000000e+00
110015;2013;Importado;Masculino;68;8,50000000000000e-01
110015;2013;Importado;Feminino;12;1,50000000000000e-01
110015;2014;Autóctone;Masculino;2;1,00000000000000e+00
110015;2014;Importado;Masculino;37;8,80952380952381e-01
110015;2014;Importado;Feminino;5;1,19047619047619e-01
110015;2014;NA;Masculino;1;1,00000000000000e+00
110015;2015;Autóctone;Masculino;4;1,00000000000000e+00
110015;2015;Importado;Masculino;46;8,67924528301887e-01
110015;2015;Importado;Feminino;7;1,32075471698113e-01
110015;2015;NA;Masculino;1;1,00000000000000e+00
110015;2016;Autóctone;Masculino;8;8,88888888888889e-01
110015;2016;Autóctone;Feminino;1;1,11111111111111e-01
110015;2016;Importado;Masculino;45;8,03571428571429e-01
110015;2016;Importado;Feminino;11;1,96428571428571e-01
110015;2017;Importado;Masculino;47;8,39285714285714e-01
110015;2017;Importado;Feminino;9;1,60714285714286e-01
110015;2018;Importado;Masculino;33;9,70588235294118e-01
110015;2018;Importado;Feminino;1;2,94117647058824e-02
110015;2019;Importado;Masculino;58;9,06250000000000e-01
110015;2019;Importado;Feminino;6;9,37500000000000e-02
110015;2020;Importado;Masculino;10;8,33333333333333e-01
110015;2020;Importado;Feminino;2;1,66666666666667e-01
110018;2007;Autóctone;Masculino;5;1,00000000000000e+00
110018;2007;Importado;Masculino;99;8,11475409836066e-01
110018;2007;Importado;Feminino;23;1,88524590163934e-01
110018;2008;Autóctone;Feminino;1;1,00000000000000e+00
110018;2008;Importado;Masculino;108;9,39130434782609e-01
110018;2008;Importado;Feminino;7;6,08695652173913e-02
110018;2009;Autóctone;Masculino;53;9,46428571428571e-01
110018;2009;Autóctone;Feminino;3;5,35714285714286e-02
110018;2009;Importado;Masculino;71;9,34210526315789e-01
110018;2009;Importado;Feminino;5;6,57894736842105e-02
110018;2010;Autóctone;Masculino;15;9,37500000000000e-01
110018;2010;Autóctone;Feminino;1;6,25000000000000e-02
110018;2010;Importado;Masculino;69;8,62500000000000e-01
110018;2010;Importado;Feminino;11;1,37500000000000e-01
110018;2011;Autóctone;Masculino;6;8,57142857142857e-01
110018;2011;Autóctone;Feminino;1;1,42857142857143e-01
110018;2011;Importado;Masculino;44;8,80000000000000e-01
110018;2011;Importado;Feminino;6;1,20000000000000e-01
110018;2012;Autóctone;Masculino;2;1,00000000000000e+00
110018;2012;Importado;Masculino;32;7,44186046511628e-01
110018;2012;Importado;Feminino;11;2,55813953488372e-01
110018;2012;NA;Masculino;2;6,66666666666667e-01
110018;2012;NA;Feminino;1;3,33333333333333e-01
110018;2013;Autóctone;Masculino;2;6,66666666666667e-01
110018;2013;Autóctone;Feminino;1;3,33333333333333e-01
110018;2013;Importado;Masculino;24;8,88888888888889e-01
110018;2013;Importado;Feminino;3;1,11111111111111e-01
110018;2013;NA;Masculino;3;1,00000000000000e+00
110018;2014;Autóctone;Masculino;4;6,66666666666667e-01
110018;2014;Autóctone;Feminino;2;3,33333333333333e-01
110018;2014;Importado;Masculino;16;7,61904761904762e-01
110018;2014;Importado;Feminino;5;2,38095238095238e-01
110018;2015;Autóctone;Masculino;2;1,00000000000000e+00
110018;2015;Importado;Masculino;6;8,57142857142857e-01
110018;2015;Importado;Feminino;1;1,42857142857143e-01
110018;2016;Autóctone;Masculino;1;1,00000000000000e+00
110018;2016;Importado;Masculino;5;1,00000000000000e+00
110018;2017;Autóctone;Masculino;1;1,00000000000000e+00
110018;2017;Importado;Masculino;11;7,33333333333333e-01
110018;2017;Importado;Feminino;4;2,66666666666667e-01
110018;2018;Importado;Masculino;10;7,69230769230769e-01
110018;2018;Importado;Feminino;3;2,30769230769231e-01
110018;2019;Importado;Masculino;30;7,50000000000000e-01
110018;2019;Importado;Feminino;10;2,50000000000000e-01
110018;2020;Autóctone;Masculino;1;5,00000000000000e-01
110018;2020;Autóctone;Feminino;1;5,00000000000000e-01
110018;2020;Importado;Masculino;8;8,00000000000000e-01
110018;2020;Importado;Feminino;2;2,00000000000000e-01
110020;2007;Autóctone;Masculino;24226;6,35786269158094e-01
110020;2007;Autóctone;Feminino;13865;3,63872559311358e-01
110020;2007;Autóctone;Ignorado;6;1,57463783329834e-04
110020;2007;Autóctone;NA;7;1,83707747218140e-04
110020;2007;Importado;Masculino;4612;6,78335049271952e-01
110020;2007;Importado;Feminino;2186;3,21517870275040e-01
110020;2007;Importado;NA;1;1,47080453007795e-04
110020;2007;NA;Masculino;90;7,37704918032787e-01
110020;2007;NA;Feminino;32;2,62295081967213e-01
110020;2008;Autóctone;Masculino;15979;6,28055970442575e-01
110020;2008;Autóctone;Feminino;9452;3,71511673610565e-01
110020;2008;Autóctone;Ignorado;11;4,32355946859524e-04
110020;2008;Importado;Masculino;3188;6,89893962345813e-01
110020;2008;Importado;Feminino;1433;3,10106037654187e-01
110020;2008;NA;Masculino;71;8,35294117647059e-01
110020;2008;NA;Feminino;14;1,64705882352941e-01
110020;2009;Autóctone;Masculino;15268;6,46921740604212e-01
