mun;ano;group;tipo_pl;n;p
110009;2007;Autóctone;Falciparum+Vivax;3;1,25000000000000e-01
110009;2007;Importado;Falciparum;6;7,69230769230769e-02
110009;2007;Importado;Vivax;64;8,20512820512820e-01
110009;2007;Importado;Falciparum+Vivax;8;1,02564102564103e-01
110009;2007;NA;Vivax;1;1,00000000000000e+00
110009;2008;Autóctone;Falciparum;2;9,56937799043062e-03
110009;2008;Autóctone;Falciparum+Gametócitos de F.;1;4,78468899521531e-03
110009;2008;Autóctone;Vivax;203;9,71291866028708e-01
110009;2008;Autóctone;Vivax+Gametócitos de F.;3;1,43540669856459e-02
110009;2008;Importado;Falciparum;2;2,73972602739726e-02
110009;2008;Importado;Vivax;70;9,58904109589041e-01
110009;2008;Importado;Falciparum+Vivax;1;1,36986301369863e-02
110009;2009;Autóctone;Falciparum;4;1,43884892086331e-02
110009;2009;Autóctone;Falciparum+Gametócitos de F.;2;7,19424460431655e-03
110009;2009;Autóctone;Vivax;268;9,64028776978417e-01
110009;2009;Autóctone;Falciparum+Vivax;2;7,19424460431655e-03
110009;2009;Autóctone;Vivax+Gametócitos de F.;2;7,19424460431655e-03
110009;2009;Importado;Falciparum;1;1,14942528735632e-02
110009;2009;Importado;Falciparum+Gametócitos de F.;1;1,14942528735632e-02
110009;2009;Importado;Vivax;84;9,65517241379310e-01
110009;2009;Importado;Falciparum+Vivax;1;1,14942528735632e-02
110009;2009;NA;Vivax;2;1,00000000000000e+00
110009;2010;Autóctone;Falciparum;159;4,29729729729730e-01
110009;2010;Autóctone;Falciparum+Gametócitos de F.;16;4,32432432432432e-02
110009;2010;Autóctone;Vivax;167;4,51351351351351e-01
110009;2010;Autóctone;Falciparum+Vivax;25;6,75675675675676e-02
110009;2010;Autóctone;Vivax+Gametócitos de F.;2;5,40540540540541e-03
110009;2010;Autóctone;Gametócitos de F.;1;2,70270270270270e-03
110009;2010;Importado;Falciparum;10;1,88679245283019e-01
110009;2010;Importado;Falciparum+Gametócitos de F.;2;3,77358490566038e-02
110009;2010;Importado;Vivax;41;7,73584905660377e-01
110009;2010;NA;Vivax;1;1,00000000000000e+00
110009;2011;Autóctone;Vivax;2;1,00000000000000e+00
110009;2011;Importado;Falciparum;2;4,25531914893617e-02
110009;2011;Importado;Falciparum+Gametócitos de F.;2;4,25531914893617e-02
110009;2011;Importado;Vivax;43;9,14893617021277e-01
110009;2012;Autóctone;Vivax;8;1,00000000000000e+00
110009;2012;Importado;Falciparum;9;1,20000000000000e-01
110009;2012;Importado;Vivax;65;8,66666666666667e-01
110009;2012;Importado;Falciparum+Vivax;1;1,33333333333333e-02
110009;2013;Importado;Vivax;26;1,00000000000000e+00
110009;2013;NA;Falciparum+Gametócitos de F.;1;1,00000000000000e+00
110009;2014;Autóctone;Falciparum+Vivax;1;1,00000000000000e+00
110009;2014;Importado;Vivax;13;9,28571428571429e-01
110009;2014;Importado;Vivax+Gametócitos de F.;1;7,14285714285714e-02
110009;2015;Autóctone;Vivax;2;1,00000000000000e+00
110009;2015;Importado;Falciparum;1;6,66666666666667e-02
110009;2015;Importado;Vivax;13;8,66666666666667e-01
110009;2015;Importado;Falciparum+Vivax;1;6,66666666666667e-02
110009;2016;Importado;Vivax;7;1,00000000000000e+00
110009;2017;Importado;Falciparum;1;7,69230769230769e-02
110009;2017;Importado;Vivax;12;9,23076923076923e-01
110009;2018;Importado;Falciparum;1;6,66666666666667e-02
110009;2018;Importado;Vivax;14;9,33333333333333e-01
110009;2019;Autóctone;Vivax;236;1,00000000000000e+00
110009;2019;Importado;Vivax;15;1,00000000000000e+00
110009;2020;Autóctone;Vivax;167;1,00000000000000e+00
110009;2020;Importado;Vivax;3;1,00000000000000e+00
110010;2007;Autóctone;Falciparum;474;1,57370517928287e-01
110010;2007;Autóctone;Falciparum+Gametócitos de F.;108;3,58565737051793e-02
110010;2007;Autóctone;Vivax;2392;7,94156706507304e-01
110010;2007;Autóctone;Falciparum+Vivax;1;3,32005312084993e-04
110010;2007;Autóctone;Vivax+Gametócitos de F.;6;1,99203187250996e-03
110010;2007;Autóctone;Gametócitos de F.;31;1,02921646746348e-02
110010;2007;Importado;Falciparum;84;2,01923076923077e-01
110010;2007;Importado;Falciparum+Gametócitos de F.;24;5,76923076923077e-02
110010;2007;Importado;Vivax;304;7,30769230769231e-01
110010;2007;Importado;Gametócitos de F.;4;9,61538461538462e-03
110010;2007;NA;Falciparum;1;3,44827586206897e-02
110010;2007;NA;Falciparum+Gametócitos de F.;1;3,44827586206897e-02
110010;2007;NA;Vivax;27;9,31034482758621e-01
110010;2008;Autóctone;Falciparum;41;3,39685169842585e-02
110010;2008;Autóctone;Falciparum+Gametócitos de F.;17;1,40845070422535e-02
110010;2008;Autóctone;Vivax;1140;9,44490472245236e-01
110010;2008;Autóctone;Vivax+Gametócitos de F.;3;2,48550124275062e-03
110010;2008;Autóctone;Gametócitos de F.;6;4,97100248550124e-03
110010;2008;Importado;Falciparum;23;1,11111111111111e-01
110010;2008;Importado;Falciparum+Gametócitos de F.;7;3,38164251207729e-02
110010;2008;Importado;Vivax;173;8,35748792270531e-01
110010;2008;Importado;Vivax+Gametócitos de F.;2;9,66183574879227e-03
110010;2008;Importado;Gametócitos de F.;2;9,66183574879227e-03
110010;2008;NA;Vivax;20;1,00000000000000e+00
110010;2009;Autóctone;Falciparum;22;3,12500000000000e-02
110010;2009;Autóctone;Falciparum+Gametócitos de F.;5;7,10227272727273e-03
110010;2009;Autóctone;Vivax;677;9,61647727272727e-01
110010;2009;Importado;Falciparum;9;6,76691729323308e-02
110010;2009;Importado;Falciparum+Gametócitos de F.;3;2,25563909774436e-02
110010;2009;Importado;Vivax;121;9,09774436090226e-01
110010;2009;NA;Falciparum;1;1,11111111111111e-01
110010;2009;NA;Vivax;8;8,88888888888889e-01
110010;2010;Autóctone;Falciparum;17;1,00710900473934e-02
110010;2010;Autóctone;Falciparum+Gametócitos de F.;1;5,92417061611374e-04
110010;2010;Autóctone;Vivax;1668;9,88151658767773e-01
110010;2010;Autóctone;Falciparum+Vivax;1;5,92417061611374e-04
110010;2010;Autóctone;Vivax+Gametócitos de F.;1;5,92417061611374e-04
110010;2010;Importado;Falciparum;23;8,36363636363636e-02
110010;2010;Importado;Falciparum+Gametócitos de F.;4;1,45454545454545e-02
110010;2010;Importado;Vivax;247;8,98181818181818e-01
110010;2010;Importado;Gametócitos de F.;1;3,63636363636364e-03
110010;2010;NA;Falciparum;1;3,22580645161290e-02
110010;2010;NA;Vivax;30;9,67741935483871e-01
110010;2011;Autóctone;Falciparum;13;1,49597238204833e-02
110010;2011;Autóctone;Falciparum+Gametócitos de F.;5;5,75373993095512e-03
110010;2011;Autóctone;Vivax;851;9,79286536248562e-01
110010;2011;Importado;Falciparum;9;4,24528301886792e-02
110010;2011;Importado;Vivax;202;9,52830188679245e-01
110010;2011;Importado;Gametócitos de F.;1;4,71698113207547e-03
110010;2011;NA;Vivax;19;1,00000000000000e+00
110010;2012;Autóctone;Falciparum;7;1,07858243451464e-02
110010;2012;Autóctone;Falciparum+Gametócitos de F.;1;1,54083204930663e-03
110010;2012;Autóctone;Vivax;640;9,86132511556240e-01
110010;2012;Autóctone;Falciparum+Vivax;1;1,54083204930663e-03
110010;2012;Importado;Vivax;131;1,00000000000000e+00
110010;2012;NA;Vivax;27;1,00000000000000e+00
110010;2013;Autóctone;Falciparum;5;9,24214417744917e-03
110010;2013;Autóctone;Falciparum+Gametócitos de F.;4;7,39371534195933e-03
110010;2013;Autóctone;Vivax;529;9,77818853974122e-01
110010;2013;Autóctone;Gametócitos de F.;1;1,84842883548983e-03
110010;2013;Autóctone;Não Falciparum;2;3,69685767097967e-03
110010;2013;Importado;Falciparum;1;1,19047619047619e-02
110010;2013;Importado;Falciparum+Gametócitos de F.;1;1,19047619047619e-02
110010;2013;Importado;Vivax;82;9,76190476190476e-01
110010;2013;NA;Falciparum;2;9,09090909090909e-02
110010;2013;NA;Falciparum+Gametócitos de F.;2;9,09090909090909e-02
110010;2013;NA;Vivax;18;8,18181818181818e-01
110010;2014;Autóctone;Falciparum;1;2,74725274725275e-03
110010;2014;Autóctone;Falciparum+Gametócitos de F.;3;8,24175824175824e-03
110010;2014;Autóctone;Vivax;358;9,83516483516483e-01
110010;2014;Autóctone;Não Falciparum;2;5,49450549450549e-03
110010;2014;Importado;Falciparum;1;2,50000000000000e-02
110010;2014;Importado;Vivax;39;9,75000000000000e-01
110010;2014;NA;Vivax;9;1,00000000000000e+00
110010;2015;Autóctone;Falciparum+Gametócitos de F.;1;1,75438596491228e-03
110010;2015;Autóctone;Vivax;568;9,96491228070175e-01
110010;2015;Autóctone;Falciparum+Vivax;1;1,75438596491228e-03
110010;2015;Importado;Falciparum;1;1,29870129870130e-02
110010;2015;Importado;Vivax;76;9,87012987012987e-01
110010;2015;NA;Vivax;9;1,00000000000000e+00
110010;2016;Autóctone;Vivax;339;9,97058823529412e-01
110010;2016;Autóctone;Não Falciparum;1;2,94117647058824e-03
110010;2016;Importado;Falciparum+Gametócitos de F.;1;1,08695652173913e-02
110010;2016;Importado;Vivax;91;9,89130434782609e-01
110010;2016;NA;Vivax;8;1,00000000000000e+00
110010;2017;Autóctone;Falciparum;1;2,80112044817927e-03
110010;2017;Autóctone;Vivax;350;9,80392156862745e-01
110010;2017;Autóctone;Não Falciparum;6;1,68067226890756e-02
110010;2017;Importado;Falciparum;2;8,69565217391304e-02
110010;2017;Importado;Vivax;21;9,13043478260870e-01
110010;2017;NA;Vivax;10;1,00000000000000e+00
110010;2018;Autóctone;Falciparum;1;2,89017341040462e-03
110010;2018;Autóctone;Vivax;344;9,94219653179191e-01
110010;2018;Autóctone;Não Falciparum;1;2,89017341040462e-03
110010;2018;Importado;Falciparum;1;7,19424460431655e-03
110010;2018;Importado;Vivax;138;9,92805755395683e-01
110010;2018;NA;Vivax;8;1,00000000000000e+00
110010;2019;Autóctone;Falciparum+Gametócitos de F.;1;1,83150183150183e-03
110010;2019;Autóctone;Vivax;544;9,96336996336996e-01
110010;2019;Autóctone;Falciparum+Vivax;1;1,83150183150183e-03
110010;2019;Importado;Falciparum;1;1,19047619047619e-02
110010;2019;Importado;Vivax;83;9,88095238095238e-01
110010;2019;NA;Vivax;5;1,00000000000000e+00
110010;2020;Autóctone;Vivax;311;1,00000000000000e+00
110010;2020;Importado;Vivax;12;1,00000000000000e+00
110010;2020;NA;Vivax;3;1,00000000000000e+00
110011;2007;Autóctone;Falciparum;16;2,28571428571429e-01
110011;2007;Autóctone;Falciparum+Gametócitos de F.;4;5,71428571428571e-02
110011;2007;Autóctone;Vivax;49;7,00000000000000e-01
110011;2007;Autóctone;Falciparum+Vivax;1;1,42857142857143e-02
110011;2007;Importado;Falciparum;206;1,85418541854185e-01
110011;2007;Importado;Falciparum+Gametócitos de F.;44;3,96039603960396e-02
110011;2007;Importado;Vivax;823;7,40774077407741e-01
110011;2007;Importado;Falciparum+Vivax;23;2,07020702070207e-02
110011;2007;Importado;Vivax+Gametócitos de F.;9;8,10081008100810e-03
110011;2007;Importado;Gametócitos de F.;6;5,40054005400540e-03
110011;2007;NA;Vivax;1;1,00000000000000e+00
110011;2008;Autóctone;Falciparum;3;6,52173913043478e-02
110011;2008;Autóctone;Vivax;43;9,34782608695652e-01
110011;2008;Importado;Falciparum;73;1,19476268412439e-01
110011;2008;Importado;Falciparum+Gametócitos de F.;3;4,90998363338789e-03
110011;2008;Importado;Vivax;523;8,55973813420622e-01
110011;2008;Importado;Falciparum+Vivax;6;9,81996726677578e-03
110011;2008;Importado;Vivax+Gametócitos de F.;3;4,90998363338789e-03
110011;2008;Importado;Gametócitos de F.;3;4,90998363338789e-03
110011;2009;Autóctone;Falciparum;1;4,34782608695652e-02
110011;2009;Autóctone;Vivax;21;9,13043478260870e-01
110011;2009;Autóctone;Falciparum+Vivax;1;4,34782608695652e-02
110011;2009;Importado;Falciparum;25;4,91159135559921e-02
110011;2009;Importado;Falciparum+Gametócitos de F.;5;9,82318271119843e-03
110011;2009;Importado;Vivax;465;9,13555992141454e-01
110011;2009;Importado;Falciparum+Vivax;13;2,55402750491159e-02
110011;2009;Importado;Vivax+Gametócitos de F.;1;1,96463654223969e-03
110011;2010;Autóctone;Falciparum;2;1,53846153846154e-01
110011;2010;Autóctone;Vivax;11;8,46153846153846e-01
110011;2010;Importado;Falciparum;32;5,92592592592593e-02
110011;2010;Importado;Falciparum+Gametócitos de F.;5;9,25925925925926e-03
110011;2010;Importado;Vivax;496;9,18518518518519e-01
110011;2010;Importado;Falciparum+Vivax;6;1,11111111111111e-02
110011;2010;Importado;Vivax+Gametócitos de F.;1;1,85185185185185e-03
110011;2010;NA;Vivax;3;1,00000000000000e+00
110011;2011;Autóctone;Falciparum;1;1,42857142857143e-01
110011;2011;Autóctone;Vivax;6;8,57142857142857e-01
110011;2011;Importado;Falciparum;24;7,74193548387097e-02
110011;2011;Importado;Falciparum+Gametócitos de F.;2;6,45161290322581e-03
110011;2011;Importado;Vivax;277;8,93548387096774e-01
110011;2011;Importado;Falciparum+Vivax;6;1,93548387096774e-02
110011;2011;Importado;Vivax+Gametócitos de F.;1;3,22580645161290e-03
110011;2011;NA;Vivax;1;1,00000000000000e+00
110011;2012;Autóctone;Vivax;2;1,00000000000000e+00
110011;2012;Importado;Falciparum;5;2,77777777777778e-02
110011;2012;Importado;Vivax;173;9,61111111111111e-01
110011;2012;Importado;Falciparum+Vivax;2;1,11111111111111e-02
110011;2012;NA;Falciparum;1;1,00000000000000e+00
110011;2013;Importado;Falciparum;3;2,27272727272727e-02
110011;2013;Importado;Falciparum+Gametócitos de F.;1;7,57575757575758e-03
110011;2013;Importado;Vivax;128;9,69696969696970e-01
110011;2013;NA;Vivax;1;1,00000000000000e+00
110011;2014;Autóctone;Vivax;1;1,00000000000000e+00
110011;2014;Importado;Vivax;58;1,00000000000000e+00
110011;2015;Autóctone;Vivax;2;1,00000000000000e+00
110011;2015;Importado;Vivax;128;9,84615384615385e-01
110011;2015;Importado;Falciparum+Vivax;1;7,69230769230769e-03
110011;2015;Importado;Falciparum+Malariae;1;7,69230769230769e-03
110011;2015;NA;Vivax;1;1,00000000000000e+00
110011;2016;Autóctone;Vivax;1;1,00000000000000e+00
110011;2016;Importado;Vivax;119;1,00000000000000e+00
110011;2017;Autóctone;Falciparum+Gametócitos de F.;1;1,00000000000000e+00
110011;2017;Importado;Falciparum;1;1,38888888888889e-02
110011;2017;Importado;Vivax;67;9,30555555555556e-01
110011;2017;Importado;Falciparum+Vivax;2;2,77777777777778e-02
110011;2017;Importado;Vivax+Gametócitos de F.;1;1,38888888888889e-02
110011;2017;Importado;Falciparum+Malariae;1;1,38888888888889e-02
110011;2018;Importado;Falciparum;8;8,16326530612245e-02
110011;2018;Importado;Falciparum+Gametócitos de F.;9;9,18367346938776e-02
110011;2018;Importado;Vivax;78;7,95918367346939e-01
110011;2018;Importado;Falciparum+Vivax;1;1,02040816326531e-02
110011;2018;Importado;Vivax+Gametócitos de F.;2;2,04081632653061e-02
110011;2019;Autóctone;Vivax;1;1,00000000000000e+00
110011;2019;Importado;Falciparum;5;4,00000000000000e-02
110011;2019;Importado;Falciparum+Gametócitos de F.;3;2,40000000000000e-02
110011;2019;Importado;Vivax;115;9,20000000000000e-01
110011;2019;Importado;Vivax+Gametócitos de F.;1;8,00000000000000e-03
110011;2019;Importado;Gametócitos de F.;1;8,00000000000000e-03
110011;2020;Importado;Falciparum;5;1,08695652173913e-01
110011;2020;Importado;Falciparum+Gametócitos de F.;3;6,52173913043478e-02
110011;2020;Importado;Vivax;38;8,26086956521739e-01
110012;2007;Autóctone;Falciparum;5;1,25000000000000e-01
110012;2007;Autóctone;Falciparum+Gametócitos de F.;2;5,00000000000000e-02
110012;2007;Autóctone;Vivax;33;8,25000000000000e-01
110012;2007;Importado;Falciparum;310;1,92188468691879e-01
110012;2007;Importado;Falciparum+Gametócitos de F.;69;4,27774333539988e-02
110012;2007;Importado;Vivax;1169;7,24736515809051e-01
110012;2007;Importado;Falciparum+Vivax;32;1,98388096714197e-02
110012;2007;Importado;Vivax+Gametócitos de F.;20;1,23992560446373e-02
110012;2007;Importado;Gametócitos de F.;13;8,05951642901426e-03
110012;2007;NA;Falciparum;1;5,00000000000000e-01
110012;2007;NA;Vivax;1;5,00000000000000e-01
110012;2008;Autóctone;Falciparum;2;1,00000000000000e-01
110012;2008;Autóctone;Vivax;18;9,00000000000000e-01
110012;2008;Importado;Falciparum;65;8,45253576072822e-02
110012;2008;Importado;Falciparum+Gametócitos de F.;13;1,69050715214564e-02
110012;2008;Importado;Vivax;680;8,84265279583875e-01
110012;2008;Importado;Falciparum+Vivax;9;1,17035110533160e-02
110012;2008;Importado;Vivax+Gametócitos de F.;1;1,30039011703511e-03
110012;2008;Importado;Gametócitos de F.;1;1,30039011703511e-03
110012;2008;NA;Vivax;3;1,00000000000000e+00
110012;2009;Autóctone;Falciparum;1;8,33333333333333e-02
110012;2009;Autóctone;Vivax;11;9,16666666666667e-01
110012;2009;Importado;Falciparum;40;7,95228628230616e-02
110012;2009;Importado;Falciparum+Gametócitos de F.;9;1,78926441351889e-02
110012;2009;Importado;Vivax;445;8,84691848906561e-01
110012;2009;Importado;Falciparum+Vivax;6;1,19284294234592e-02
110012;2009;Importado;Vivax+Gametócitos de F.;3;5,96421471172962e-03
110012;2009;NA;Vivax;2;1,00000000000000e+00
110012;2010;Autóctone;Falciparum;1;3,44827586206897e-02
110012;2010;Autóctone;Vivax;28;9,65517241379310e-01
110012;2010;Importado;Falciparum;45;9,43396226415094e-02
110012;2010;Importado;Falciparum+Gametócitos de F.;10;2,09643605870021e-02
110012;2010;Importado;Vivax;412;8,63731656184486e-01
110012;2010;Importado;Falciparum+Vivax;3;6,28930817610063e-03
110012;2010;Importado;Vivax+Gametócitos de F.;6;1,25786163522013e-02
110012;2010;Importado;Gametócitos de F.;1;2,09643605870021e-03
110012;2010;NA;Falciparum;1;1,42857142857143e-01
110012;2010;NA;Falciparum+Gametócitos de F.;1;1,42857142857143e-01
110012;2010;NA;Vivax;5;7,14285714285714e-01
110012;2011;Autóctone;Vivax;25;1,00000000000000e+00
110012;2011;Importado;Falciparum;20;4,60829493087558e-02
110012;2011;Importado;Falciparum+Gametócitos de F.;5;1,15207373271889e-02
110012;2011;Importado;Vivax;409;9,42396313364055e-01
110012;2011;NA;Vivax;3;1,00000000000000e+00
110012;2012;Autóctone;Falciparum;4;4,00000000000000e-01
110012;2012;Autóctone;Vivax;6;6,00000000000000e-01
110012;2012;Importado;Falciparum;26;9,70149253731343e-02
110012;2012;Importado;Falciparum+Gametócitos de F.;4;1,49253731343284e-02
110012;2012;Importado;Vivax;238;8,88059701492537e-01
110012;2012;NA;Falciparum;1;1,00000000000000e+00
110012;2013;Autóctone;Vivax;2;1,00000000000000e+00
110012;2013;Importado;Falciparum;7;2,71317829457364e-02
110012;2013;Importado;Falciparum+Gametócitos de F.;4;1,55038759689922e-02
110012;2013;Importado;Vivax;246;9,53488372093023e-01
110012;2013;Importado;Falciparum+Vivax;1;3,87596899224806e-03
110012;2013;NA;Falciparum;1;2,50000000000000e-01
110012;2013;NA;Falciparum+Gametócitos de F.;1;2,50000000000000e-01
110012;2013;NA;Vivax;2;5,00000000000000e-01
110012;2014;Autóctone;Vivax;2;1,00000000000000e+00
110012;2014;Importado;Falciparum;1;9,17431192660551e-03
110012;2014;Importado;Vivax;107;9,81651376146789e-01
110012;2014;Importado;Vivax+Gametócitos de F.;1;9,17431192660551e-03
110012;2014;NA;Falciparum;1;2,50000000000000e-01
110012;2014;NA;Vivax;3;7,50000000000000e-01
110012;2015;Autóctone;Vivax;2;1,00000000000000e+00
110012;2015;Importado;Falciparum;1;9,17431192660551e-03
110012;2015;Importado;Vivax;108;9,90825688073395e-01
110012;2015;NA;Vivax;3;1,00000000000000e+00
110012;2016;Autóctone;Vivax;2;1,00000000000000e+00
110012;2016;Importado;Falciparum+Gametócitos de F.;1;9,90099009900990e-03
110012;2016;Importado;Vivax;100;9,90099009900990e-01
110012;2016;NA;Vivax;6;1,00000000000000e+00
110012;2017;Autóctone;Vivax;1;1,00000000000000e+00
110012;2017;Importado;Falciparum;1;1,14942528735632e-02
110012;2017;Importado;Falciparum+Gametócitos de F.;2;2,29885057471264e-02
110012;2017;Importado;Vivax;84;9,65517241379310e-01
110012;2017;NA;Vivax;1;1,00000000000000e+00
110012;2018;Autóctone;Vivax;3;1,00000000000000e+00
110012;2018;Importado;Falciparum;1;1,03092783505155e-02
110012;2018;Importado;Vivax;95;9,79381443298969e-01
110012;2018;Importado;Vivax+Gametócitos de F.;1;1,03092783505155e-02
110012;2018;NA;Vivax;1;1,00000000000000e+00
110012;2019;Autóctone;Falciparum;2;2,50000000000000e-01
110012;2019;Autóctone;Vivax;6;7,50000000000000e-01
110012;2019;Importado;Falciparum;6;5,88235294117647e-02
110012;2019;Importado;Falciparum+Gametócitos de F.;2;1,96078431372549e-02
